geneName	family
PGSC0003DMT400022150	1332
PGSC0003DMT400044113	1332
PGSC0003DMT400045362	1332
PGSC0003DMT400073709	1332
PGSC0003DMT400022295	1333
PGSC0003DMT400045198	1333
PGSC0003DMT400068122	1333
PGSC0003DMT400022296	1333
PGSC0003DMT400022512	1334
PGSC0003DMT400051809	1334
PGSC0003DMT400080935	1334
PGSC0003DMT400053619	1334
PGSC0003DMT400085490	1335
PGSC0003DMT400088946	1335
PGSC0003DMT400093807	1335
PGSC0003DMT400053847	1335
PGSC0003DMT400022730	1336
PGSC0003DMT400044390	1336
PGSC0003DMT400049240	1336
PGSC0003DMT400069781	1336
PGSC0003DMT400022786	1337
PGSC0003DMT400022788	1337
PGSC0003DMT400049278	1337
PGSC0003DMT400078173	1337
PGSC0003DMT400023134	1338
PGSC0003DMT400060478	1338
PGSC0003DMT400060483	1338
PGSC0003DMT400071311	1338
PGSC0003DMT400023313	1339
PGSC0003DMT400035467	1339
PGSC0003DMT400055375	1339
PGSC0003DMT400027057	1339
PGSC0003DMT400023440	1340
PGSC0003DMT400031890	1340
PGSC0003DMT400059161	1340
PGSC0003DMT400072925	1340
PGSC0003DMT400023774	1341
PGSC0003DMT400048954	1341
PGSC0003DMT400072223	1341
PGSC0003DMT400094070	1341
PGSC0003DMT400023981	1342
PGSC0003DMT400067150	1342
PGSC0003DMT400055541	1342
PGSC0003DMT400064164	1342
PGSC0003DMT400024000	1343
PGSC0003DMT400089694	1343
PGSC0003DMT400094969	1343
PGSC0003DMT400096317	1343
PGSC0003DMT400024262	1344
PGSC0003DMT400054817	1344
PGSC0003DMT400056270	1344
PGSC0003DMT400081220	1344
PGSC0003DMT400024269	1345
PGSC0003DMT400081228	1345
PGSC0003DMT400033367	1345
PGSC0003DMT400036462	1345
PGSC0003DMT400024294	1346
PGSC0003DMT400024295	1346
PGSC0003DMT400051435	1346
PGSC0003DMT400051436	1346
PGSC0003DMT400024479	1347
PGSC0003DMT400024481	1347
PGSC0003DMT400056666	1347
PGSC0003DMT400056199	1347
PGSC0003DMT400024532	1348
PGSC0003DMT400024533	1348
PGSC0003DMT400024535	1348
PGSC0003DMT400024541	1348
PGSC0003DMT400024588	1349
PGSC0003DMT400000212	1349
PGSC0003DMT400080692	1349
PGSC0003DMT400055752	1349
PGSC0003DMT400024750	1350
PGSC0003DMT400040386	1350
PGSC0003DMT400088806	1350
PGSC0003DMT400089871	1350
PGSC0003DMT400084930	1351
PGSC0003DMT400090228	1351
PGSC0003DMT400096408	1351
PGSC0003DMT400093749	1351
PGSC0003DMT400091625	1352
PGSC0003DMT400089973	1352
PGSC0003DMT400089412	1352
PGSC0003DMT400097719	1352
PGSC0003DMT400025094	1353
PGSC0003DMT400040191	1353
PGSC0003DMT400078144	1353
PGSC0003DMT400061439	1353
PGSC0003DMT400025236	1354
PGSC0003DMT400029404	1354
PGSC0003DMT400048431	1354
PGSC0003DMT400061823	1354
PGSC0003DMT400025323	1355
PGSC0003DMT400057934	1355
PGSC0003DMT400070447	1355
PGSC0003DMT400071985	1355
PGSC0003DMT400025378	1356
PGSC0003DMT400027507	1356
PGSC0003DMT400050347	1356
PGSC0003DMT400022634	1356
PGSC0003DMT400025432	1357
PGSC0003DMT400058647	1357
PGSC0003DMT400025441	1357
PGSC0003DMT400058643	1357
PGSC0003DMT400025445	1358
PGSC0003DMT400029683	1358
PGSC0003DMT400060957	1358
PGSC0003DMT400061829	1358
PGSC0003DMT400025506	1359
PGSC0003DMT400070569	1359
PGSC0003DMT400075846	1359
PGSC0003DMT400075878	1359
PGSC0003DMT400025552	1360
PGSC0003DMT400025759	1360
PGSC0003DMT400025761	1360
PGSC0003DMT400089498	1360
PGSC0003DMT400025593	1361
PGSC0003DMT400048728	1361
PGSC0003DMT400075628	1361
PGSC0003DMT400057851	1361
PGSC0003DMT400025867	1362
PGSC0003DMT400075604	1362
PGSC0003DMT400092245	1362
PGSC0003DMT400075606	1362
PGSC0003DMT400025881	1363
PGSC0003DMT400030050	1363
PGSC0003DMT400075608	1363
PGSC0003DMT400087142	1363
PGSC0003DMT400025886	1364
PGSC0003DMT400035507	1364
PGSC0003DMT400048038	1364
PGSC0003DMT400038021	1364
PGSC0003DMT400026200	1365
PGSC0003DMT400026202	1365
PGSC0003DMT400048309	1365
PGSC0003DMT400068302	1365
PGSC0003DMT400026308	1366
PGSC0003DMT400012918	1366
PGSC0003DMT400049649	1366
PGSC0003DMT400064425	1366
PGSC0003DMT400026605	1367
PGSC0003DMT400062304	1367
PGSC0003DMT400069198	1367
PGSC0003DMT400078780	1367
PGSC0003DMT400026730	1368
PGSC0003DMT400032639	1368
PGSC0003DMT400032643	1368
PGSC0003DMT400062415	1368
PGSC0003DMT400026879	1369
PGSC0003DMT400026883	1369
PGSC0003DMT400086573	1369
PGSC0003DMT400093504	1369
PGSC0003DMT400026959	1370
PGSC0003DMT400043016	1370
PGSC0003DMT400078715	1370
PGSC0003DMT400078716	1370
PGSC0003DMT400026981	1371
PGSC0003DMT400026983	1371
PGSC0003DMT400043006	1371
PGSC0003DMT400078802	1371
PGSC0003DMT400065906	1372
PGSC0003DMT400027074	1372
PGSC0003DMT400027077	1372
PGSC0003DMT400058885	1372
PGSC0003DMT400027378	1373
PGSC0003DMT400023272	1373
PGSC0003DMT400039061	1373
PGSC0003DMT400052637	1373
PGSC0003DMT400027432	1374
PGSC0003DMT400050883	1374
PGSC0003DMT400038877	1374
PGSC0003DMT400080782	1374
PGSC0003DMT400027449	1375
PGSC0003DMT400068702	1375
PGSC0003DMT400027452	1375
PGSC0003DMT400074483	1375
PGSC0003DMT400027573	1376
PGSC0003DMT400084968	1376
PGSC0003DMT400090946	1376
PGSC0003DMT400096219	1376
PGSC0003DMT400027611	1377
PGSC0003DMT400086142	1377
PGSC0003DMT400056050	1377
PGSC0003DMT400086328	1377
PGSC0003DMT400095711	1378
PGSC0003DMT400097508	1378
PGSC0003DMT400054119	1378
PGSC0003DMT400097312	1378
PGSC0003DMT400028017	1379
PGSC0003DMT400068094	1379
PGSC0003DMT400069254	1379
PGSC0003DMT400092688	1379
PGSC0003DMT400028026	1380
PGSC0003DMT400000089	1380
PGSC0003DMT400042100	1380
PGSC0003DMT400052361	1380
PGSC0003DMT400028086	1381
PGSC0003DMT400032307	1381
PGSC0003DMT400032764	1381
PGSC0003DMT400082796	1381
PGSC0003DMT400028148	1382
PGSC0003DMT400073638	1382
PGSC0003DMT400089298	1382
PGSC0003DMT400091375	1382
PGSC0003DMT400028433	1383
PGSC0003DMT400071532	1383
PGSC0003DMT400028435	1383
PGSC0003DMT400028494	1383
PGSC0003DMT400028532	1384
PGSC0003DMT400087895	1384
PGSC0003DMT400088517	1384
PGSC0003DMT400086051	1384
PGSC0003DMT400028801	1385
PGSC0003DMT400036338	1385
PGSC0003DMT400052382	1385
PGSC0003DMT400096430	1385
PGSC0003DMT400028828	1386
PGSC0003DMT400049192	1386
PGSC0003DMT400049193	1386
PGSC0003DMT400031149	1386
PGSC0003DMT400029116	1387
PGSC0003DMT400029117	1387
PGSC0003DMT400029118	1387
PGSC0003DMT400030934	1387
PGSC0003DMT400029265	1388
PGSC0003DMT400029266	1388
PGSC0003DMT400029275	1388
PGSC0003DMT400029354	1388
PGSC0003DMT400042206	1389
PGSC0003DMT400042514	1389
PGSC0003DMT400075663	1389
PGSC0003DMT400080567	1389
PGSC0003DMT400029672	1390
PGSC0003DMT400032023	1390
PGSC0003DMT400073895	1390
PGSC0003DMT400073896	1390
PGSC0003DMT400029742	1391
PGSC0003DMT400085165	1391
PGSC0003DMT400048642	1391
PGSC0003DMT400093177	1391
PGSC0003DMT400029838	1392
PGSC0003DMT400029881	1392
PGSC0003DMT400060438	1392
PGSC0003DMT400061466	1392
PGSC0003DMT400029843	1393
PGSC0003DMT400029905	1393
PGSC0003DMT400029910	1393
PGSC0003DMT400087541	1393
PGSC0003DMT400029968	1394
PGSC0003DMT400081319	1394
PGSC0003DMT400082454	1394
PGSC0003DMT400029970	1394
PGSC0003DMT400030174	1395
PGSC0003DMT400055421	1395
PGSC0003DMT400030186	1395
PGSC0003DMT400051377	1395
PGSC0003DMT400030214	1396
PGSC0003DMT400030215	1396
PGSC0003DMT400039833	1396
PGSC0003DMT400039835	1396
PGSC0003DMT400086654	1397
PGSC0003DMT400086678	1397
PGSC0003DMT400093705	1397
PGSC0003DMT400093991	1397
PGSC0003DMT400030683	1398
PGSC0003DMT400062372	1398
PGSC0003DMT400062385	1398
PGSC0003DMT400064961	1398
PGSC0003DMT400030755	1399
PGSC0003DMT400009048	1399
PGSC0003DMT400009477	1399
PGSC0003DMT400052312	1399
PGSC0003DMT400031070	1400
PGSC0003DMT400031088	1400
PGSC0003DMT400033425	1400
PGSC0003DMT400057126	1400
PGSC0003DMT400031109	1401
PGSC0003DMT400031130	1401
PGSC0003DMT400041346	1401
PGSC0003DMT400061600	1401
PGSC0003DMT400031359	1402
PGSC0003DMT400031362	1402
PGSC0003DMT400031363	1402
PGSC0003DMT400072092	1402
PGSC0003DMT400031393	1403
PGSC0003DMT400087413	1403
PGSC0003DMT400090175	1403
PGSC0003DMT400085791	1403
PGSC0003DMT400031543	1404
PGSC0003DMT400046546	1404
PGSC0003DMT400061874	1404
PGSC0003DMT400069911	1404
PGSC0003DMT400031744	1405
PGSC0003DMT400031745	1405
PGSC0003DMT400031750	1405
PGSC0003DMT400031751	1405
PGSC0003DMT400089331	1406
PGSC0003DMT400096260	1406
PGSC0003DMT400090917	1406
PGSC0003DMT400089555	1406
PGSC0003DMT400032186	1407
PGSC0003DMT400019615	1407
PGSC0003DMT400086388	1407
PGSC0003DMT400093137	1407
PGSC0003DMT400032245	1408
PGSC0003DMT400039809	1408
PGSC0003DMT400052608	1408
PGSC0003DMT400054791	1408
PGSC0003DMT400032419	1409
PGSC0003DMT400039911	1409
PGSC0003DMT400043604	1409
PGSC0003DMT400071998	1409
PGSC0003DMT400032432	1410
PGSC0003DMT400039574	1410
PGSC0003DMT400039595	1410
PGSC0003DMT400057628	1410
PGSC0003DMT400032484	1411
PGSC0003DMT400066920	1411
PGSC0003DMT400055602	1411
PGSC0003DMT400076826	1411
PGSC0003DMT400032669	1412
PGSC0003DMT400032670	1412
PGSC0003DMT400041814	1412
PGSC0003DMT400043270	1412
PGSC0003DMT400032681	1413
PGSC0003DMT400041816	1413
PGSC0003DMT400041818	1413
PGSC0003DMT400079161	1413
PGSC0003DMT400032839	1414
PGSC0003DMT400042654	1414
PGSC0003DMT400071442	1414
PGSC0003DMT400080102	1414
PGSC0003DMT400032862	1415
PGSC0003DMT400053128	1415
PGSC0003DMT400064279	1415
PGSC0003DMT400086943	1415
PGSC0003DMT400032948	1416
PGSC0003DMT400039878	1416
PGSC0003DMT400053003	1416
PGSC0003DMT400071582	1416
PGSC0003DMT400032975	1417
PGSC0003DMT400050381	1417
PGSC0003DMT400062138	1417
PGSC0003DMT400067905	1417
PGSC0003DMT400033082	1418
PGSC0003DMT400033088	1418
PGSC0003DMT400033085	1418
PGSC0003DMT400096433	1418
PGSC0003DMT400033463	1419
PGSC0003DMT400057418	1419
PGSC0003DMT400033459	1419
PGSC0003DMT400064894	1419
PGSC0003DMT400033476	1420
PGSC0003DMT400034517	1420
PGSC0003DMT400037353	1420
PGSC0003DMT400057437	1420
PGSC0003DMT400033477	1421
PGSC0003DMT400037355	1421
PGSC0003DMT400057442	1421
PGSC0003DMT400034512	1421
PGSC0003DMT400033609	1422
PGSC0003DMT400085100	1422
PGSC0003DMT400020689	1422
PGSC0003DMT400027557	1422
PGSC0003DMT400033859	1423
PGSC0003DMT400089725	1423
PGSC0003DMT400094562	1423
PGSC0003DMT400094929	1423
PGSC0003DMT400033926	1424
PGSC0003DMT400037099	1424
PGSC0003DMT400059250	1424
PGSC0003DMT400065156	1424
PGSC0003DMT400034005	1425
PGSC0003DMT400034023	1425
PGSC0003DMT400034025	1425
PGSC0003DMT400066874	1425
PGSC0003DMT400034028	1426
PGSC0003DMT400041326	1426
PGSC0003DMT400064019	1426
PGSC0003DMT400067463	1426
PGSC0003DMT400034072	1427
PGSC0003DMT400091441	1427
PGSC0003DMT400093959	1427
PGSC0003DMT400093990	1427
PGSC0003DMT400034230	1428
PGSC0003DMT400066026	1428
PGSC0003DMT400034236	1428
PGSC0003DMT400087357	1428
PGSC0003DMT400034266	1429
PGSC0003DMT400087525	1429
PGSC0003DMT400092899	1429
PGSC0003DMT400096803	1429
PGSC0003DMT400034537	1430
PGSC0003DMT400034541	1430
PGSC0003DMT400034542	1430
PGSC0003DMT400034544	1430
PGSC0003DMT400034649	1431
PGSC0003DMT400044986	1431
PGSC0003DMT400086876	1431
PGSC0003DMT400092022	1431
PGSC0003DMT400034848	1432
PGSC0003DMT400080060	1432
PGSC0003DMT400053770	1432
PGSC0003DMT400053771	1432
PGSC0003DMT400034952	1433
PGSC0003DMT400042036	1433
PGSC0003DMT400082124	1433
PGSC0003DMT400075166	1433
PGSC0003DMT400035064	1434
PGSC0003DMT400047154	1434
PGSC0003DMT400065743	1434
PGSC0003DMT400075021	1434
PGSC0003DMT400035764	1435
PGSC0003DMT400048694	1435
PGSC0003DMT400056505	1435
PGSC0003DMT400097071	1435
PGSC0003DMT400077319	1436
PGSC0003DMT400077313	1436
PGSC0003DMT400092562	1436
PGSC0003DMT400089241	1436
PGSC0003DMT400036343	1437
PGSC0003DMT400036346	1437
PGSC0003DMT400069917	1437
PGSC0003DMT400069919	1437
PGSC0003DMT400036552	1438
PGSC0003DMT400038699	1438
PGSC0003DMT400074745	1438
PGSC0003DMT400084313	1438
PGSC0003DMT400036646	1439
PGSC0003DMT400063603	1439
PGSC0003DMT400079377	1439
PGSC0003DMT400036657	1439
PGSC0003DMT400036777	1440
PGSC0003DMT400037463	1440
PGSC0003DMT400074105	1440
PGSC0003DMT400076312	1440
PGSC0003DMT400036789	1441
PGSC0003DMT400039213	1441
PGSC0003DMT400040459	1441
PGSC0003DMT400074103	1441
PGSC0003DMT400092368	1442
PGSC0003DMT400046834	1442
PGSC0003DMT400093835	1442
PGSC0003DMT400046762	1442
PGSC0003DMT400036961	1443
PGSC0003DMT400037527	1443
PGSC0003DMT400054236	1443
PGSC0003DMT400037525	1443
PGSC0003DMT400037179	1444
PGSC0003DMT400077203	1444
PGSC0003DMT400077505	1444
PGSC0003DMT400091314	1444
PGSC0003DMT400037423	1445
PGSC0003DMT400047535	1445
PGSC0003DMT400055426	1445
PGSC0003DMT400066182	1445
PGSC0003DMT400037853	1446
PGSC0003DMT400049445	1446
PGSC0003DMT400049446	1446
PGSC0003DMT400049448	1446
PGSC0003DMT400038357	1447
PGSC0003DMT400043211	1447
PGSC0003DMT400068230	1447
PGSC0003DMT400084469	1447
PGSC0003DMT400038500	1448
PGSC0003DMT400055410	1448
PGSC0003DMT400064274	1448
PGSC0003DMT400064275	1448
PGSC0003DMT400038525	1449
PGSC0003DMT400038526	1449
PGSC0003DMT400038529	1449
PGSC0003DMT400047760	1449
PGSC0003DMT400038732	1450
PGSC0003DMT400018447	1450
PGSC0003DMT400059321	1450
PGSC0003DMT400081155	1450
PGSC0003DMT400038856	1451
PGSC0003DMT400042401	1451
PGSC0003DMT400047088	1451
PGSC0003DMT400056723	1451
PGSC0003DMT400039040	1452
PGSC0003DMT400041542	1452
PGSC0003DMT400065645	1452
PGSC0003DMT400095146	1452
PGSC0003DMT400039129	1453
PGSC0003DMT400039130	1453
PGSC0003DMT400078819	1453
PGSC0003DMT400078821	1453
PGSC0003DMT400039171	1454
PGSC0003DMT400050455	1454
PGSC0003DMT400091543	1454
PGSC0003DMT400047698	1454
PGSC0003DMT400039283	1455
PGSC0003DMT400039287	1455
PGSC0003DMT400039285	1455
PGSC0003DMT400039286	1455
PGSC0003DMT400039596	1456
PGSC0003DMT400039735	1456
PGSC0003DMT400092800	1456
PGSC0003DMT400083217	1456
PGSC0003DMT400039912	1457
PGSC0003DMT400039913	1457
PGSC0003DMT400039914	1457
PGSC0003DMT400090218	1457
PGSC0003DMT400084859	1458
PGSC0003DMT400086381	1458
PGSC0003DMT400093048	1458
PGSC0003DMT400092524	1458
PGSC0003DMT400040604	1459
PGSC0003DMT400055953	1459
PGSC0003DMT400072173	1459
PGSC0003DMT400076348	1459
PGSC0003DMT400040634	1460
PGSC0003DMT400062026	1460
PGSC0003DMT400062033	1460
PGSC0003DMT400086970	1460
PGSC0003DMT400040788	1461
PGSC0003DMT400056038	1461
PGSC0003DMT400075916	1461
PGSC0003DMT400081921	1461
PGSC0003DMT400040886	1462
PGSC0003DMT400076250	1462
PGSC0003DMT400076247	1462
PGSC0003DMT400094428	1462
PGSC0003DMT400041150	1463
PGSC0003DMT400050770	1463
PGSC0003DMT400061872	1463
PGSC0003DMT400074125	1463
PGSC0003DMT400041333	1464
PGSC0003DMT400063414	1464
PGSC0003DMT400073000	1464
PGSC0003DMT400058812	1464
PGSC0003DMT400041498	1465
PGSC0003DMT400041500	1465
PGSC0003DMT400041503	1465
PGSC0003DMT400058990	1465
PGSC0003DMT400041554	1466
PGSC0003DMT400089976	1466
PGSC0003DMT400090341	1466
PGSC0003DMT400093719	1466
PGSC0003DMT400042059	1467
PGSC0003DMT400082071	1467
PGSC0003DMT400049726	1467
PGSC0003DMT400061482	1467
PGSC0003DMT400042229	1468
PGSC0003DMT400072343	1468
PGSC0003DMT400072344	1468
PGSC0003DMT400072566	1468
PGSC0003DMT400042518	1469
PGSC0003DMT400047157	1469
PGSC0003DMT400084900	1469
PGSC0003DMT400088515	1469
PGSC0003DMT400042708	1470
PGSC0003DMT400042711	1470
PGSC0003DMT400080118	1470
PGSC0003DMT400080377	1470
PGSC0003DMT400042787	1471
PGSC0003DMT400044333	1471
PGSC0003DMT400051816	1471
PGSC0003DMT400083090	1471
PGSC0003DMT400043056	1472
PGSC0003DMT400043059	1472
PGSC0003DMT400078620	1472
PGSC0003DMT400078621	1472
PGSC0003DMT400043091	1473
PGSC0003DMT400046308	1473
PGSC0003DMT400054391	1473
PGSC0003DMT400054388	1473
PGSC0003DMT400043146	1474
PGSC0003DMT400069947	1474
PGSC0003DMT400077989	1474
PGSC0003DMT400054672	1474
PGSC0003DMT400043441	1475
PGSC0003DMT400075441	1475
PGSC0003DMT400075447	1475
PGSC0003DMT400096249	1475
PGSC0003DMT400088641	1476
PGSC0003DMT400095916	1476
PGSC0003DMT400092351	1476
PGSC0003DMT400090602	1476
PGSC0003DMT400043642	1477
PGSC0003DMT400090371	1477
PGSC0003DMT400093499	1477
PGSC0003DMT400095771	1477
PGSC0003DMT400043852	1478
PGSC0003DMT400096938	1478
PGSC0003DMT400007199	1478
PGSC0003DMT400085817	1478
PGSC0003DMT400043907	1479
PGSC0003DMT400051070	1479
PGSC0003DMT400051062	1479
PGSC0003DMT400051072	1479
PGSC0003DMT400043950	1480
PGSC0003DMT400076712	1480
PGSC0003DMT400053766	1480
PGSC0003DMT400053776	1480
PGSC0003DMT400043975	1481
PGSC0003DMT400086473	1481
PGSC0003DMT400089770	1481
PGSC0003DMT400095451	1481
PGSC0003DMT400044153	1482
PGSC0003DMT400059595	1482
PGSC0003DMT400074744	1482
PGSC0003DMT400086139	1482
PGSC0003DMT400059330	1483
PGSC0003DMT400059337	1483
PGSC0003DMT400067303	1483
PGSC0003DMT400080293	1483
PGSC0003DMT400044110	1484
PGSC0003DMT400065202	1484
PGSC0003DMT400072085	1484
PGSC0003DMT400063157	1484
PGSC0003DMT400044139	1485
PGSC0003DMT400056028	1485
PGSC0003DMT400014686	1485
PGSC0003DMT400056046	1485
PGSC0003DMT400044262	1486
PGSC0003DMT400044444	1486
PGSC0003DMT400088734	1486
PGSC0003DMT400044446	1486
PGSC0003DMT400044886	1487
PGSC0003DMT400065447	1487
PGSC0003DMT400070848	1487
PGSC0003DMT400095815	1487
PGSC0003DMT400044994	1488
PGSC0003DMT400088874	1488
PGSC0003DMT400092244	1488
PGSC0003DMT400088643	1488
PGSC0003DMT400084836	1489
PGSC0003DMT400086378	1489
PGSC0003DMT400092007	1489
PGSC0003DMT400088359	1489
PGSC0003DMT400046531	1490
PGSC0003DMT400056074	1490
PGSC0003DMT400056076	1490
PGSC0003DMT400056084	1490
PGSC0003DMT400046603	1491
PGSC0003DMT400021706	1491
PGSC0003DMT400050885	1491
PGSC0003DMT400069671	1491
PGSC0003DMT400046818	1492
PGSC0003DMT400069419	1492
PGSC0003DMT400076252	1492
PGSC0003DMT400068240	1492
PGSC0003DMT400046881	1493
PGSC0003DMT400053419	1493
PGSC0003DMT400053429	1493
PGSC0003DMT400068056	1493
PGSC0003DMT400047248	1494
PGSC0003DMT400066620	1494
PGSC0003DMT400080339	1494
PGSC0003DMT400096107	1494
PGSC0003DMT400047310	1495
PGSC0003DMT400048960	1495
PGSC0003DMT400049547	1495
PGSC0003DMT400057560	1495
PGSC0003DMT400047390	1496
PGSC0003DMT400059654	1496
PGSC0003DMT400059655	1496
PGSC0003DMT400047391	1496
PGSC0003DMT400055842	1497
PGSC0003DMT400055845	1497
PGSC0003DMT400069771	1497
PGSC0003DMT400069773	1497
PGSC0003DMT400047834	1498
PGSC0003DMT400048179	1498
PGSC0003DMT400048181	1498
PGSC0003DMT400048175	1498
PGSC0003DMT400048358	1499
PGSC0003DMT400054034	1499
PGSC0003DMT400068985	1499
PGSC0003DMT400080156	1499
PGSC0003DMT400048452	1500
PGSC0003DMT400050229	1500
PGSC0003DMT400060823	1500
PGSC0003DMT400083161	1500
PGSC0003DMT400048787	1501
PGSC0003DMT400035250	1501
PGSC0003DMT400062376	1501
PGSC0003DMT400073861	1501
PGSC0003DMT400048913	1502
PGSC0003DMT400070284	1502
PGSC0003DMT400049161	1502
PGSC0003DMT400070277	1502
PGSC0003DMT400048945	1503
PGSC0003DMT400060449	1503
PGSC0003DMT400077604	1503
PGSC0003DMT400078146	1503
PGSC0003DMT400048986	1504
PGSC0003DMT400064545	1504
PGSC0003DMT400065867	1504
PGSC0003DMT400054440	1504
PGSC0003DMT400049181	1505
PGSC0003DMT400056935	1505
PGSC0003DMT400056939	1505
PGSC0003DMT400052223	1505
PGSC0003DMT400050273	1506
PGSC0003DMT400083080	1506
PGSC0003DMT400087458	1506
PGSC0003DMT400047705	1506
PGSC0003DMT400050354	1507
PGSC0003DMT400075123	1507
PGSC0003DMT400090159	1507
PGSC0003DMT400097436	1507
PGSC0003DMT400050355	1508
PGSC0003DMT400085010	1508
PGSC0003DMT400092608	1508
PGSC0003DMT400095397	1508
PGSC0003DMT400087720	1509
PGSC0003DMT400085247	1509
PGSC0003DMT400085319	1509
PGSC0003DMT400087832	1509
PGSC0003DMT400051409	1510
PGSC0003DMT400056458	1510
PGSC0003DMT400074691	1510
PGSC0003DMT400065363	1510
PGSC0003DMT400051773	1511
PGSC0003DMT400051777	1511
PGSC0003DMT400051781	1511
PGSC0003DMT400051785	1511
PGSC0003DMT400051956	1512
PGSC0003DMT400053195	1512
PGSC0003DMT400071822	1512
PGSC0003DMT400056655	1512
PGSC0003DMT400052378	1513
PGSC0003DMT400052445	1513
PGSC0003DMT400052448	1513
PGSC0003DMT400052453	1513
PGSC0003DMT400052407	1514
PGSC0003DMT400063681	1514
PGSC0003DMT400092330	1514
PGSC0003DMT400069842	1514
PGSC0003DMT400052712	1515
PGSC0003DMT400052773	1515
PGSC0003DMT400070712	1515
PGSC0003DMT400073472	1515
PGSC0003DMT400053000	1516
PGSC0003DMT400059492	1516
PGSC0003DMT400062735	1516
PGSC0003DMT400065105	1516
PGSC0003DMT400053284	1517
PGSC0003DMT400083122	1517
PGSC0003DMT400062841	1517
PGSC0003DMT400081918	1517
PGSC0003DMT400053301	1518
PGSC0003DMT400069313	1518
PGSC0003DMT400077569	1518
PGSC0003DMT400079716	1518
PGSC0003DMT400053311	1519
PGSC0003DMT400096921	1519
PGSC0003DMT400089622	1519
PGSC0003DMT400096670	1519
PGSC0003DMT400090179	1520
PGSC0003DMT400087930	1520
PGSC0003DMT400091284	1520
PGSC0003DMT400092686	1520
PGSC0003DMT400053926	1521
PGSC0003DMT400059334	1521
PGSC0003DMT400080292	1521
PGSC0003DMT400088797	1521
PGSC0003DMT400091767	1522
PGSC0003DMT400085065	1522
PGSC0003DMT400092297	1522
PGSC0003DMT400095357	1522
PGSC0003DMT400054351	1523
PGSC0003DMT400063163	1523
PGSC0003DMT400083037	1523
PGSC0003DMT400058280	1523
PGSC0003DMT400054367	1524
PGSC0003DMT400054553	1524
PGSC0003DMT400093530	1524
PGSC0003DMT400054550	1524
PGSC0003DMT400056534	1525
PGSC0003DMT400092795	1525
PGSC0003DMT400087514	1525
PGSC0003DMT400094179	1525
PGSC0003DMT400063277	1526
PGSC0003DMT400063282	1526
PGSC0003DMT400063274	1526
PGSC0003DMT400063286	1526
PGSC0003DMT400057896	1527
PGSC0003DMT400057897	1527
PGSC0003DMT400057899	1527
PGSC0003DMT400059021	1527
PGSC0003DMT400058614	1528
PGSC0003DMT400075890	1528
PGSC0003DMT400075895	1528
PGSC0003DMT400075898	1528
PGSC0003DMT400058639	1529
PGSC0003DMT400058681	1529
PGSC0003DMT400058682	1529
PGSC0003DMT400058685	1529
PGSC0003DMT400059155	1530
PGSC0003DMT400059156	1530
PGSC0003DMT400059180	1530
PGSC0003DMT400059187	1530
PGSC0003DMT400059640	1531
PGSC0003DMT400068844	1531
PGSC0003DMT400092396	1531
PGSC0003DMT400097695	1531
PGSC0003DMT400059924	1532
PGSC0003DMT400077861	1532
PGSC0003DMT400092397	1532
PGSC0003DMT400096867	1532
PGSC0003DMT400060006	1533
PGSC0003DMT400060008	1533
PGSC0003DMT400060009	1533
PGSC0003DMT400067655	1533
PGSC0003DMT400060102	1534
PGSC0003DMT400060103	1534
PGSC0003DMT400060380	1534
PGSC0003DMT400060383	1534
PGSC0003DMT400060160	1535
PGSC0003DMT400073847	1535
PGSC0003DMT400073851	1535
PGSC0003DMT400073852	1535
PGSC0003DMT400060685	1536
PGSC0003DMT400034556	1536
PGSC0003DMT400092209	1536
PGSC0003DMT400097644	1536
PGSC0003DMT400061130	1537
PGSC0003DMT400061132	1537
PGSC0003DMT400061134	1537
PGSC0003DMT400090292	1537
PGSC0003DMT400065246	1538
PGSC0003DMT400075214	1538
PGSC0003DMT400075213	1538
PGSC0003DMT400075471	1538
PGSC0003DMT400066567	1539
PGSC0003DMT400066568	1539
PGSC0003DMT400066569	1539
PGSC0003DMT400066570	1539
PGSC0003DMT400067709	1540
PGSC0003DMT400067755	1540
PGSC0003DMT400092000	1540
PGSC0003DMT400067758	1540
PGSC0003DMT400068224	1541
PGSC0003DMT400072638	1541
PGSC0003DMT400092085	1541
PGSC0003DMT400092352	1541
PGSC0003DMT400069229	1542
PGSC0003DMT400069231	1542
PGSC0003DMT400086118	1542
PGSC0003DMT400069230	1542
PGSC0003DMT400070609	1543
PGSC0003DMT400088100	1543
PGSC0003DMT400096359	1543
PGSC0003DMT400086682	1543
PGSC0003DMT400087733	1544
PGSC0003DMT400086300	1544
PGSC0003DMT400091558	1544
PGSC0003DMT400091313	1544
PGSC0003DMT400071470	1545
PGSC0003DMT400091815	1545
PGSC0003DMT400093861	1545
PGSC0003DMT400095111	1545
PGSC0003DMT400071804	1546
PGSC0003DMT400090686	1546
PGSC0003DMT400092904	1546
PGSC0003DMT400012031	1546
PGSC0003DMT400071867	1547
PGSC0003DMT400071869	1547
PGSC0003DMT400092346	1547
PGSC0003DMT400093464	1547
PGSC0003DMT400073541	1548
PGSC0003DMT400077065	1548
PGSC0003DMT400082321	1548
PGSC0003DMT400031777	1548
PGSC0003DMT400073543	1549
PGSC0003DMT400084757	1549
PGSC0003DMT400073553	1549
PGSC0003DMT400073556	1549
PGSC0003DMT400073803	1550
PGSC0003DMT400073806	1550
