geneName	family
PGSC0003DMT400011745	3485
PGSC0003DMT400011748	3485
PGSC0003DMT400011750	3485
PGSC0003DMT400014383	3485
PGSC0003DMT400022600	3485
PGSC0003DMT400029235	3485
PGSC0003DMT400000094	3485
PGSC0003DMT400003382	3485
PGSC0003DMT400005085	3485
PGSC0003DMT400007336	3485
PGSC0003DMT400012203	3485
PGSC0003DMT400014983	3485
PGSC0003DMT400015803	3485
PGSC0003DMT400016394	3485
PGSC0003DMT400018897	3485
PGSC0003DMT400031250	3485
PGSC0003DMT400031607	3485
PGSC0003DMT400032930	3485
PGSC0003DMT400040462	3485
PGSC0003DMT400040774	3485
PGSC0003DMT400044362	3485
PGSC0003DMT400045182	3485
PGSC0003DMT400046645	3485
PGSC0003DMT400047076	3485
PGSC0003DMT400047219	3485
PGSC0003DMT400047379	3485
PGSC0003DMT400047446	3485
PGSC0003DMT400055763	3485
PGSC0003DMT400057690	3485
PGSC0003DMT400062437	3485
PGSC0003DMT400068481	3485
PGSC0003DMT400069644	3485
PGSC0003DMT400080427	3485
PGSC0003DMT400087467	3485
PGSC0003DMT400000600	3485
PGSC0003DMT400061864	3485
PGSC0003DMT400079416	3485
PGSC0003DMT400000932	3485
PGSC0003DMT400009926	3485
PGSC0003DMT400012702	3485
PGSC0003DMT400029257	3485
PGSC0003DMT400069841	3485
PGSC0003DMT400089342	3485
PGSC0003DMT400003479	3485
PGSC0003DMT400015156	3485
PGSC0003DMT400036086	3485
PGSC0003DMT400040149	3485
PGSC0003DMT400058426	3485
PGSC0003DMT400003347	3485
PGSC0003DMT400072272	3485
PGSC0003DMT400037716	3485
PGSC0003DMT400069955	3485
PGSC0003DMT400074486	3485
PGSC0003DMT400017844	3485
PGSC0003DMT400022009	3485
PGSC0003DMT400022402	3485
PGSC0003DMT400034878	3485
PGSC0003DMT400011167	3485
PGSC0003DMT400018841	3485
PGSC0003DMT400034372	3485
PGSC0003DMT400050287	3485
PGSC0003DMT400060236	3485
PGSC0003DMT400083076	3485
PGSC0003DMT400011743	3485
PGSC0003DMT400051682	3485
PGSC0003DMT400072687	3485
PGSC0003DMT400017709	3485
PGSC0003DMT400023322	3485
PGSC0003DMT400060168	3485
PGSC0003DMT400067318	3485
PGSC0003DMT400078477	3485
PGSC0003DMT400042007	3485
PGSC0003DMT400048261	3485
PGSC0003DMT400055148	3485
PGSC0003DMT400018995	3485
PGSC0003DMT400037080	3485
PGSC0003DMT400067321	3485
PGSC0003DMT400067322	3485
PGSC0003DMT400085829	3485
PGSC0003DMT400021498	3485
PGSC0003DMT400086165	3485
PGSC0003DMT400097096	3485
PGSC0003DMT400097604	3485
PGSC0003DMT400039029	3485
PGSC0003DMT400093355	3485
PGSC0003DMT400034263	3485
PGSC0003DMT400021501	3485
PGSC0003DMT400021503	3485
PGSC0003DMT400051510	3485
PGSC0003DMT400051513	3485
PGSC0003DMT400070912	3485
PGSC0003DMT400035748	3485
PGSC0003DMT400065815	3485
PGSC0003DMT400091273	3485
PGSC0003DMT400037405	3486
PGSC0003DMT400049592	3486
PGSC0003DMT400037423	3487
PGSC0003DMT400047535	3487
PGSC0003DMT400055426	3487
PGSC0003DMT400066182	3487
PGSC0003DMT400037438	3488
PGSC0003DMT400037514	3488
PGSC0003DMT400078221	3488
PGSC0003DMT400052341	3488
PGSC0003DMT400093064	3488
PGSC0003DMT400037518	3488
PGSC0003DMT400059196	3488
PGSC0003DMT400059403	3488
PGSC0003DMT400037472	3489
PGSC0003DMT400074100	3489
PGSC0003DMT400078786	3489
PGSC0003DMT400037493	3491
PGSC0003DMT400037507	3491
PGSC0003DMT400051592	3491
PGSC0003DMT400037513	3492
PGSC0003DMT400065726	3492
PGSC0003DMT400037534	3493
PGSC0003DMT400037547	3493
PGSC0003DMT400037563	3494
PGSC0003DMT400071700	3494
PGSC0003DMT400037591	3495
PGSC0003DMT400047763	3495
PGSC0003DMT400037608	3497
PGSC0003DMT400065964	3497
PGSC0003DMT400037644	3498
PGSC0003DMT400066535	3498
PGSC0003DMT400037682	3500
PGSC0003DMT400056432	3500
PGSC0003DMT400037696	3501
PGSC0003DMT400041054	3501
PGSC0003DMT400037720	3502
PGSC0003DMT400037771	3502
PGSC0003DMT400037758	3503
PGSC0003DMT400037760	3503
PGSC0003DMT400037777	3504
PGSC0003DMT400034293	3504
PGSC0003DMT400037790	3505
PGSC0003DMT400041791	3505
PGSC0003DMT400041792	3505
PGSC0003DMT400037815	3506
PGSC0003DMT400040569	3506
PGSC0003DMT400037828	3508
PGSC0003DMT400066847	3508
PGSC0003DMT400037834	3509
PGSC0003DMT400041633	3509
PGSC0003DMT400037845	3510
PGSC0003DMT400003038	3510
PGSC0003DMT400037853	3511
PGSC0003DMT400049445	3511
PGSC0003DMT400049446	3511
PGSC0003DMT400049448	3511
PGSC0003DMT400037859	3512
PGSC0003DMT400040469	3512
PGSC0003DMT400037864	3513
PGSC0003DMT400040456	3513
PGSC0003DMT400037876	3514
PGSC0003DMT400038880	3514
PGSC0003DMT400037882	3515
PGSC0003DMT400069205	3515
PGSC0003DMT400037886	3516
PGSC0003DMT400066544	3516
PGSC0003DMT400037899	3517
PGSC0003DMT400006783	3517
PGSC0003DMT400037904	3518
PGSC0003DMT400056565	3518
PGSC0003DMT400038023	3519
PGSC0003DMT400048076	3519
PGSC0003DMT400038056	3520
PGSC0003DMT400048020	3520
PGSC0003DMT400048026	3520
PGSC0003DMT400038058	3521
PGSC0003DMT400043339	3521
PGSC0003DMT400038080	3522
PGSC0003DMT400043345	3522
PGSC0003DMT400038117	3523
PGSC0003DMT400060429	3523
PGSC0003DMT400038121	3524
PGSC0003DMT400054617	3524
PGSC0003DMT400080738	3524
PGSC0003DMT400038148	3526
PGSC0003DMT400009700	3526
PGSC0003DMT400038151	3527
PGSC0003DMT400070363	3527
PGSC0003DMT400038157	3528
PGSC0003DMT400042014	3528
PGSC0003DMT400062421	3528
PGSC0003DMT400038160	3529
PGSC0003DMT400051707	3529
PGSC0003DMT400038182	3530
PGSC0003DMT400038185	3530
PGSC0003DMT400038188	3530
PGSC0003DMT400038179	3530
PGSC0003DMT400038197	3531
PGSC0003DMT400050493	3531
PGSC0003DMT400038256	3532
PGSC0003DMT400008432	3532
PGSC0003DMT400038258	3532
PGSC0003DMT400038240	3532
PGSC0003DMT400038260	3533
PGSC0003DMT400076057	3533
PGSC0003DMT400038272	3534
PGSC0003DMT400067616	3534
PGSC0003DMT400038282	3535
PGSC0003DMT400038283	3535
PGSC0003DMT400038284	3535
PGSC0003DMT400038285	3535
PGSC0003DMT400038286	3535
PGSC0003DMT400038291	3535
PGSC0003DMT400038292	3535
PGSC0003DMT400038293	3535
PGSC0003DMT400067635	3535
PGSC0003DMT400038307	3536
PGSC0003DMT400013736	3536
PGSC0003DMT400038335	3537
PGSC0003DMT400047618	3537
PGSC0003DMT400038343	3538
PGSC0003DMT400047616	3538
PGSC0003DMT400038357	3539
PGSC0003DMT400043211	3539
PGSC0003DMT400068230	3539
PGSC0003DMT400045973	3539
PGSC0003DMT400069241	3539
PGSC0003DMT400084469	3539
PGSC0003DMT400038362	3540
PGSC0003DMT400045193	3540
PGSC0003DMT400045232	3540
PGSC0003DMT400038366	3541
PGSC0003DMT400017981	3541
PGSC0003DMT400038370	3542
PGSC0003DMT400038371	3542
PGSC0003DMT400038388	3544
PGSC0003DMT400045649	3544
PGSC0003DMT400077386	3544
PGSC0003DMT400038389	3545
PGSC0003DMT400043340	3545
PGSC0003DMT400059235	3545
PGSC0003DMT400072046	3545
PGSC0003DMT400072047	3545
PGSC0003DMT400089791	3545
PGSC0003DMT400093900	3545
PGSC0003DMT400095305	3545
PGSC0003DMT400038402	3546
PGSC0003DMT400089951	3546
PGSC0003DMT400091735	3546
PGSC0003DMT400038414	3547
PGSC0003DMT400055595	3547
PGSC0003DMT400038431	3548
PGSC0003DMT400057904	3548
PGSC0003DMT400057887	3548
PGSC0003DMT400057888	3548
PGSC0003DMT400057893	3548
PGSC0003DMT400057894	3548
PGSC0003DMT400089411	3548
PGSC0003DMT400057896	3548
PGSC0003DMT400057897	3548
PGSC0003DMT400057899	3548
PGSC0003DMT400057902	3548
PGSC0003DMT400059021	3548
PGSC0003DMT400038437	3549
PGSC0003DMT400049152	3549
PGSC0003DMT400067142	3549
PGSC0003DMT400038462	3550
PGSC0003DMT400063510	3550
PGSC0003DMT400076107	3550
PGSC0003DMT400038467	3551
PGSC0003DMT400042671	3551
PGSC0003DMT400038470	3552
PGSC0003DMT400076081	3552
PGSC0003DMT400038472	3553
PGSC0003DMT400075537	3553
PGSC0003DMT400038484	3554
PGSC0003DMT400076027	3554
PGSC0003DMT400038488	3555
PGSC0003DMT400075291	3555
PGSC0003DMT400076016	3555
PGSC0003DMT400038495	3556
PGSC0003DMT400065725	3556
PGSC0003DMT400075993	3556
PGSC0003DMT400038500	3557
PGSC0003DMT400055410	3557
PGSC0003DMT400064274	3557
PGSC0003DMT400064275	3557
PGSC0003DMT400038508	3558
PGSC0003DMT400056819	3558
PGSC0003DMT400038525	3559
PGSC0003DMT400038526	3559
PGSC0003DMT400038529	3559
PGSC0003DMT400047760	3559
PGSC0003DMT400038533	3560
PGSC0003DMT400038539	3560
PGSC0003DMT400038540	3560
PGSC0003DMT400038537	3561
PGSC0003DMT400064174	3561
PGSC0003DMT400013928	3561
PGSC0003DMT400066161	3561
PGSC0003DMT400038548	3562
PGSC0003DMT400056817	3562
PGSC0003DMT400038561	3564
PGSC0003DMT400040011	3564
PGSC0003DMT400038586	3565
PGSC0003DMT400050060	3565
PGSC0003DMT400038604	3566
PGSC0003DMT400038600	3566
PGSC0003DMT400041114	3566
PGSC0003DMT400066090	3566
PGSC0003DMT400077872	3566
PGSC0003DMT400038619	3567
PGSC0003DMT400064295	3567
PGSC0003DMT400038635	3568
PGSC0003DMT400046406	3568
PGSC0003DMT400038642	3569
PGSC0003DMT400038660	3569
PGSC0003DMT400056476	3569
PGSC0003DMT400013860	3569
PGSC0003DMT400035280	3569
PGSC0003DMT400082050	3569
PGSC0003DMT400056481	3569
PGSC0003DMT400056482	3569
PGSC0003DMT400004108	3569
PGSC0003DMT400056483	3569
PGSC0003DMT400056484	3569
PGSC0003DMT400056489	3569
PGSC0003DMT400058779	3569
PGSC0003DMT400059698	3569
PGSC0003DMT400095095	3569
PGSC0003DMT400095665	3569
PGSC0003DMT400056477	3569
PGSC0003DMT400038646	3570
PGSC0003DMT400048186	3570
PGSC0003DMT400038732	3572
PGSC0003DMT400018447	3572
PGSC0003DMT400059321	3572
PGSC0003DMT400081155	3572
PGSC0003DMT400038738	3573
PGSC0003DMT400059981	3573
PGSC0003DMT400038759	3574
PGSC0003DMT400066257	3574
PGSC0003DMT400066259	3574
PGSC0003DMT400066261	3574
PGSC0003DMT400066264	3574
PGSC0003DMT400095438	3574
PGSC0003DMT400038770	3575
PGSC0003DMT400031532	3575
PGSC0003DMT400038813	3576
PGSC0003DMT400084802	3576
PGSC0003DMT400087218	3576
PGSC0003DMT400090290	3576
PGSC0003DMT400096284	3576
PGSC0003DMT400087298	3576
PGSC0003DMT400038856	3577
PGSC0003DMT400042401	3577
PGSC0003DMT400047088	3577
PGSC0003DMT400056723	3577
PGSC0003DMT400038860	3578
PGSC0003DMT400038861	3578
PGSC0003DMT400038863	3578
PGSC0003DMT400038864	3578
PGSC0003DMT400083928	3578
PGSC0003DMT400090976	3578
PGSC0003DMT400038892	3579
PGSC0003DMT400055484	3579
PGSC0003DMT400076841	3579
PGSC0003DMT400074299	3579
PGSC0003DMT400056956	3579
PGSC0003DMT400038937	3580
PGSC0003DMT400045954	3580
PGSC0003DMT400060817	3580
PGSC0003DMT400060917	3580
PGSC0003DMT400072197	3580
PGSC0003DMT400072202	3580
PGSC0003DMT400072458	3580
PGSC0003DMT400083296	3580
PGSC0003DMT400088273	3580
PGSC0003DMT400090220	3580
PGSC0003DMT400060666	3580
PGSC0003DMT400060662	3580
PGSC0003DMT400060663	3580
PGSC0003DMT400060664	3580
PGSC0003DMT400080135	3580
PGSC0003DMT400080139	3580
PGSC0003DMT400038942	3581
PGSC0003DMT400052924	3581
PGSC0003DMT400005076	3581
PGSC0003DMT400052927	3581
PGSC0003DMT400053314	3581
PGSC0003DMT400038941	3581
PGSC0003DMT400062043	3581
PGSC0003DMT400097148	3581
PGSC0003DMT400038962	3582
PGSC0003DMT400018543	3582
PGSC0003DMT400038971	3583
PGSC0003DMT400058773	3583
PGSC0003DMT400038974	3584
PGSC0003DMT400038981	3584
PGSC0003DMT400039026	3585
PGSC0003DMT400086060	3585
PGSC0003DMT400039040	3586
PGSC0003DMT400041542	3586
PGSC0003DMT400041543	3586
PGSC0003DMT400041545	3586
PGSC0003DMT400065645	3586
PGSC0003DMT400095146	3586
PGSC0003DMT400092306	3586
PGSC0003DMT400039054	3587
PGSC0003DMT400049305	3587
PGSC0003DMT400071048	3587
PGSC0003DMT400039076	3588
PGSC0003DMT400011514	3588
PGSC0003DMT400013711	3588
PGSC0003DMT400039093	3589
PGSC0003DMT400042084	3589
PGSC0003DMT400039113	3590
PGSC0003DMT400055136	3590
PGSC0003DMT400081483	3590
PGSC0003DMT400039129	3591
PGSC0003DMT400039130	3591
PGSC0003DMT400039134	3591
PGSC0003DMT400075839	3591
PGSC0003DMT400078819	3591
PGSC0003DMT400078821	3591
PGSC0003DMT400039136	3591
PGSC0003DMT400039139	3592
PGSC0003DMT400039147	3592
PGSC0003DMT400061291	3592
PGSC0003DMT400039153	3593
PGSC0003DMT400047320	3593
PGSC0003DMT400048955	3593
PGSC0003DMT400008373	3593
PGSC0003DMT400012954	3593
PGSC0003DMT400059370	3593
PGSC0003DMT400095518	3593
PGSC0003DMT400047319	3593
PGSC0003DMT400055773	3593
PGSC0003DMT400088204	3593
PGSC0003DMT400039163	3594
PGSC0003DMT400009548	3594
PGSC0003DMT400063812	3594
PGSC0003DMT400063816	3594
PGSC0003DMT400063817	3594
PGSC0003DMT400082141	3594
PGSC0003DMT400063908	3594
PGSC0003DMT400023923	3594
PGSC0003DMT400015424	3594
PGSC0003DMT400068621	3594
PGSC0003DMT400091184	3594
PGSC0003DMT400051098	3594
PGSC0003DMT400039168	3595
PGSC0003DMT400039169	3595
PGSC0003DMT400082341	3595
PGSC0003DMT400039171	3596
PGSC0003DMT400050455	3596
PGSC0003DMT400091543	3596
PGSC0003DMT400047698	3596
PGSC0003DMT400059106	3596
PGSC0003DMT400002032	3596
PGSC0003DMT400002033	3596
PGSC0003DMT400030844	3596
PGSC0003DMT400039198	3597
PGSC0003DMT400069633	3597
PGSC0003DMT400039245	3599
PGSC0003DMT400039244	3599
PGSC0003DMT400039270	3601
PGSC0003DMT400039271	3601
PGSC0003DMT400039272	3601
PGSC0003DMT400039412	3601
PGSC0003DMT400071719	3601
PGSC0003DMT400039283	3602
PGSC0003DMT400039287	3602
PGSC0003DMT400039285	3602
PGSC0003DMT400039286	3602
PGSC0003DMT400039299	3603
PGSC0003DMT400069621	3603
PGSC0003DMT400039300	3604
PGSC0003DMT400084281	3604
PGSC0003DMT400039301	3604
PGSC0003DMT400039311	3605
PGSC0003DMT400069615	3605
PGSC0003DMT400039312	3606
PGSC0003DMT400052263	3606
PGSC0003DMT400056380	3606
PGSC0003DMT400069718	3606
PGSC0003DMT400077633	3606
PGSC0003DMT400039336	3607
PGSC0003DMT400069607	3607
PGSC0003DMT400004853	3607
PGSC0003DMT400013570	3607
PGSC0003DMT400057148	3607
PGSC0003DMT400058216	3607
PGSC0003DMT400079934	3607
PGSC0003DMT400081973	3607
PGSC0003DMT400039341	3608
PGSC0003DMT400060831	3608
PGSC0003DMT400039344	3609
PGSC0003DMT400039348	3609
PGSC0003DMT400039524	3609
PGSC0003DMT400065847	3609
PGSC0003DMT400065852	3609
PGSC0003DMT400065854	3609
PGSC0003DMT400089463	3609
PGSC0003DMT400039359	3610
PGSC0003DMT400039369	3610
PGSC0003DMT400039382	3611
PGSC0003DMT400054153	3611
PGSC0003DMT400055589	3611
PGSC0003DMT400039384	3612
PGSC0003DMT400069392	3612
PGSC0003DMT400069397	3612
PGSC0003DMT400039392	3613
PGSC0003DMT400082009	3613
PGSC0003DMT400039421	3614
PGSC0003DMT400069383	3614
PGSC0003DMT400039423	3615
PGSC0003DMT400070294	3615
PGSC0003DMT400039437	3616
PGSC0003DMT400045027	3616
PGSC0003DMT400069374	3616
PGSC0003DMT400039453	3617
PGSC0003DMT400069352	3617
PGSC0003DMT400080042	3617
PGSC0003DMT400039467	3618
PGSC0003DMT400079335	3618
PGSC0003DMT400039471	3619
PGSC0003DMT400090065	3619
PGSC0003DMT400008659	3619
PGSC0003DMT400023209	3619
PGSC0003DMT400039470	3619
PGSC0003DMT400039254	3619
PGSC0003DMT400039473	3620
PGSC0003DMT400023514	3620
PGSC0003DMT400039256	3620
PGSC0003DMT400039476	3620
PGSC0003DMT400059129	3620
PGSC0003DMT400092810	3620
PGSC0003DMT400039493	3621
PGSC0003DMT400069346	3621
PGSC0003DMT400039496	3622
PGSC0003DMT400069337	3622
PGSC0003DMT400069344	3622
PGSC0003DMT400039497	3623
PGSC0003DMT400069333	3623
PGSC0003DMT400080712	3623
PGSC0003DMT400039505	3624
PGSC0003DMT400065096	3624
PGSC0003DMT400039507	3625
PGSC0003DMT400069330	3625
PGSC0003DMT400006558	3625
PGSC0003DMT400030994	3625
PGSC0003DMT400042613	3625
PGSC0003DMT400068047	3625
PGSC0003DMT400072432	3625
PGSC0003DMT400018375	3625
PGSC0003DMT400077927	3625
PGSC0003DMT400039555	3626
PGSC0003DMT400069720	3626
PGSC0003DMT400039631	3628
PGSC0003DMT400054920	3628
PGSC0003DMT400039671	3629
PGSC0003DMT400039676	3629
PGSC0003DMT400049667	3629
PGSC0003DMT400039717	3630
PGSC0003DMT400039732	3630
PGSC0003DMT400039734	3631
PGSC0003DMT400047264	3631
PGSC0003DMT400064369	3631
PGSC0003DMT400039741	3632
PGSC0003DMT400064432	3632
PGSC0003DMT400039805	3633
PGSC0003DMT400054809	3633
PGSC0003DMT400043314	3633
PGSC0003DMT400055883	3633
PGSC0003DMT400057561	3633
PGSC0003DMT400039813	3634
PGSC0003DMT400044105	3634
PGSC0003DMT400039867	3635
PGSC0003DMT400086609	3635
PGSC0003DMT400039889	3636
PGSC0003DMT400088760	3636
PGSC0003DMT400093026	3636
PGSC0003DMT400093628	3636
PGSC0003DMT400089934	3636
PGSC0003DMT400039912	3637
PGSC0003DMT400039913	3637
PGSC0003DMT400039914	3637
PGSC0003DMT400090218	3637
PGSC0003DMT400039948	3638
PGSC0003DMT400043486	3638
PGSC0003DMT400039992	3639
PGSC0003DMT400090439	3639
PGSC0003DMT400040040	3640
PGSC0003DMT400087567	3640
PGSC0003DMT400040083	3642
PGSC0003DMT400066502	3642
PGSC0003DMT400066505	3642
PGSC0003DMT400066507	3642
PGSC0003DMT400093343	3642
PGSC0003DMT400040116	3643
PGSC0003DMT400065226	3643
PGSC0003DMT400065227	3643
PGSC0003DMT400040117	3644
PGSC0003DMT400075200	3644
PGSC0003DMT400040127	3645
PGSC0003DMT400077919	3645
PGSC0003DMT400040137	3646
PGSC0003DMT400078153	3646
PGSC0003DMT400040141	3647
PGSC0003DMT400040142	3647
PGSC0003DMT400040143	3647
PGSC0003DMT400040144	3647
PGSC0003DMT400040206	3647
PGSC0003DMT400040207	3647
PGSC0003DMT400060463	3647
PGSC0003DMT400060523	3647
PGSC0003DMT400077933	3647
PGSC0003DMT400077934	3647
PGSC0003DMT400040162	3648
PGSC0003DMT400040214	3648
PGSC0003DMT400040170	3649
PGSC0003DMT400040171	3649
PGSC0003DMT400040174	3649
PGSC0003DMT400040180	3650
PGSC0003DMT400078142	3650
PGSC0003DMT400040186	3651
PGSC0003DMT400085023	3651
PGSC0003DMT400040198	3652
PGSC0003DMT400040199	3652
PGSC0003DMT400040204	3653
PGSC0003DMT400078147	3653
PGSC0003DMT400040209	3654
PGSC0003DMT400077929	3654
PGSC0003DMT400040247	3655
PGSC0003DMT400040295	3655
PGSC0003DMT400040260	3656
PGSC0003DMT400001375	3656
PGSC0003DMT400040422	3658
PGSC0003DMT400077210	3658
PGSC0003DMT400040448	3659
PGSC0003DMT400071293	3659
PGSC0003DMT400040457	3660
PGSC0003DMT400060734	3660
PGSC0003DMT400075817	3660
PGSC0003DMT400040463	3661
PGSC0003DMT400075818	3661
PGSC0003DMT400040485	3662
PGSC0003DMT400071599	3662
PGSC0003DMT400097473	3662
PGSC0003DMT400091937	3662
PGSC0003DMT400093696	3662
PGSC0003DMT400040538	3663
PGSC0003DMT400040542	3663
PGSC0003DMT400040562	3664
PGSC0003DMT400060737	3664
PGSC0003DMT400040588	3665
PGSC0003DMT400060193	3665
PGSC0003DMT400040604	3668
PGSC0003DMT400055953	3668
PGSC0003DMT400072173	3668
PGSC0003DMT400076348	3668
PGSC0003DMT400040613	3669
PGSC0003DMT400077313	3669
PGSC0003DMT400035771	3669
PGSC0003DMT400077319	3669
PGSC0003DMT400077322	3669
PGSC0003DMT400089565	3669
PGSC0003DMT400092562	3669
PGSC0003DMT400040624	3669
PGSC0003DMT400089241	3669
PGSC0003DMT400040632	3670
PGSC0003DMT400040627	3670
PGSC0003DMT400082686	3670
PGSC0003DMT400040634	3671
PGSC0003DMT400062026	3671
PGSC0003DMT400062033	3671
PGSC0003DMT400053673	3671
PGSC0003DMT400065650	3671
PGSC0003DMT400053671	3671
PGSC0003DMT400074924	3671
PGSC0003DMT400086970	3671
PGSC0003DMT400040640	3672
PGSC0003DMT400087494	3672
PGSC0003DMT400095926	3672
PGSC0003DMT400040671	3673
PGSC0003DMT400041366	3673
PGSC0003DMT400040675	3674
PGSC0003DMT400058197	3674
PGSC0003DMT400062832	3674
PGSC0003DMT400083124	3674
PGSC0003DMT400062829	3674
PGSC0003DMT400040683	3675
PGSC0003DMT400065617	3675
PGSC0003DMT400040693	3676
PGSC0003DMT400050408	3676
PGSC0003DMT400040709	3677
PGSC0003DMT400062179	3677
PGSC0003DMT400062197	3677
PGSC0003DMT400009990	3677
PGSC0003DMT400009991	3677
PGSC0003DMT400010043	3677
PGSC0003DMT400010044	3677
PGSC0003DMT400010056	3677
PGSC0003DMT400032516	3677
PGSC0003DMT400032518	3677
PGSC0003DMT400032520	3677
PGSC0003DMT400032521	3677
PGSC0003DMT400032586	3677
PGSC0003DMT400032592	3677
PGSC0003DMT400032633	3677
PGSC0003DMT400041508	3677
PGSC0003DMT400041513	3677
PGSC0003DMT400058508	3677
PGSC0003DMT400073269	3677
PGSC0003DMT400085219	3677
PGSC0003DMT400086798	3677
PGSC0003DMT400094600	3677
PGSC0003DMT400095664	3677
PGSC0003DMT400032514	3677
PGSC0003DMT400010052	3677
PGSC0003DMT400032512	3677
PGSC0003DMT400058509	3677
PGSC0003DMT400058515	3677
PGSC0003DMT400087246	3677
PGSC0003DMT400097347	3677
PGSC0003DMT400041504	3677
PGSC0003DMT400039630	3677
PGSC0003DMT400073274	3677
PGSC0003DMT400092442	3677
PGSC0003DMT400096640	3677
PGSC0003DMT400085414	3677
PGSC0003DMT400069281	3677
PGSC0003DMT400090810	3677
PGSC0003DMT400095039	3677
PGSC0003DMT400097083	3677
PGSC0003DMT400040723	3678
PGSC0003DMT400067949	3678
PGSC0003DMT400040748	3679
PGSC0003DMT400003685	3679
PGSC0003DMT400053017	3679
PGSC0003DMT400001879	3679
PGSC0003DMT400072235	3679
PGSC0003DMT400083014	3679
PGSC0003DMT400084258	3679
PGSC0003DMT400084266	3679
PGSC0003DMT400084290	3679
PGSC0003DMT400040749	3680
PGSC0003DMT400062598	3680
PGSC0003DMT400040753	3681
PGSC0003DMT400067913	3681
PGSC0003DMT400040761	3682
PGSC0003DMT400076223	3682
PGSC0003DMT400040763	3683
PGSC0003DMT400076219	3683
PGSC0003DMT400040776	3684
PGSC0003DMT400015044	3684
PGSC0003DMT400068534	3684
PGSC0003DMT400040788	3685
PGSC0003DMT400056038	3685
PGSC0003DMT400075916	3685
PGSC0003DMT400081921	3685
PGSC0003DMT400040825	3686
PGSC0003DMT400076923	3686
PGSC0003DMT400040866	3687
PGSC0003DMT400076942	3687
PGSC0003DMT400040871	3688
PGSC0003DMT400076949	3688
PGSC0003DMT400040873	3689
PGSC0003DMT400051745	3689
PGSC0003DMT400040876	3690
PGSC0003DMT400076175	3690
PGSC0003DMT400040877	3691
PGSC0003DMT400040878	3691
PGSC0003DMT400040886	3692
PGSC0003DMT400076250	3692
PGSC0003DMT400076247	3692
PGSC0003DMT400094428	3692
PGSC0003DMT400040919	3694
PGSC0003DMT400040944	3694
PGSC0003DMT400040927	3695
PGSC0003DMT400040932	3695
PGSC0003DMT400040947	3696
PGSC0003DMT400051382	3696
PGSC0003DMT400040990	3697
PGSC0003DMT400052715	3697
PGSC0003DMT400052720	3697
PGSC0003DMT400041013	3698
PGSC0003DMT400041014	3698
PGSC0003DMT400041021	3699
PGSC0003DMT400052749	3699
PGSC0003DMT400041075	3703
PGSC0003DMT400056738	3703
PGSC0003DMT400088924	3703
PGSC0003DMT400041081	3704
PGSC0003DMT400068499	3704
PGSC0003DMT400051035	3704
PGSC0003DMT400041150	3706
PGSC0003DMT400050770	3706
PGSC0003DMT400061872	3706
PGSC0003DMT400074125	3706
PGSC0003DMT400041159	3707
PGSC0003DMT400054459	3707
PGSC0003DMT400080637	3707
PGSC0003DMT400041178	3708
PGSC0003DMT400088084	3708
PGSC0003DMT400096420	3708
PGSC0003DMT400046008	3708
PGSC0003DMT400093121	3708
PGSC0003DMT400089939	3708
PGSC0003DMT400045160	3708
PGSC0003DMT400093591	3708
PGSC0003DMT400041206	3709
PGSC0003DMT400074570	3709
PGSC0003DMT400041237	3711
PGSC0003DMT400081993	3711
PGSC0003DMT400041313	3713
PGSC0003DMT400063101	3713
PGSC0003DMT400041323	3714
PGSC0003DMT400046124	3714
PGSC0003DMT400041333	3715
PGSC0003DMT400063414	3715
PGSC0003DMT400073000	3715
PGSC0003DMT400058812	3715
PGSC0003DMT400041351	3716
PGSC0003DMT400062680	3716
PGSC0003DMT400041419	3718
PGSC0003DMT400056133	3718
PGSC0003DMT400041428	3719
PGSC0003DMT400042117	3719
PGSC0003DMT400041443	3721
PGSC0003DMT400075922	3721
PGSC0003DMT400041456	3722
PGSC0003DMT400069410	3722
PGSC0003DMT400046820	3722
PGSC0003DMT400041460	3723
PGSC0003DMT400051358	3723
PGSC0003DMT400078356	3723
PGSC0003DMT400051356	3723
PGSC0003DMT400081719	3723
PGSC0003DMT400041495	3724
PGSC0003DMT400063711	3724
PGSC0003DMT400087531	3724
PGSC0003DMT400088758	3724
PGSC0003DMT400092091	3724
PGSC0003DMT400063714	3724
PGSC0003DMT400041498	3725
PGSC0003DMT400041500	3725
PGSC0003DMT400041503	3725
PGSC0003DMT400058990	3725
PGSC0003DMT400041554	3726
PGSC0003DMT400089976	3726
PGSC0003DMT400090341	3726
PGSC0003DMT400093719	3726
PGSC0003DMT400089219	3726
PGSC0003DMT400090817	3726
PGSC0003DMT400096016	3726
PGSC0003DMT400041558	3727
PGSC0003DMT400047560	3727
PGSC0003DMT400041591	3728
PGSC0003DMT400058821	3728
PGSC0003DMT400074817	3728
PGSC0003DMT400041593	3729
PGSC0003DMT400041594	3729
PGSC0003DMT400041595	3729
PGSC0003DMT400041752	3729
PGSC0003DMT400041753	3729
PGSC0003DMT400041754	3729
PGSC0003DMT400041755	3729
PGSC0003DMT400041599	3730
PGSC0003DMT400041600	3730
PGSC0003DMT400041756	3730
PGSC0003DMT400041757	3730
PGSC0003DMT400088646	3730
PGSC0003DMT400041614	3732
PGSC0003DMT400083785	3732
PGSC0003DMT400041621	3733
PGSC0003DMT400060612	3733
PGSC0003DMT400041643	3734
